Code,Date,Time,Open,High,Low,Close,Volume,Turnover,MatchItems,Interest
000001.SH1,20130104,140300,2277.3405,2277.9277,2276.7695,2277.0053,46796700,373334000.0000,15813,0
000001.SH1,20130104,140400,2278.1476,2279.1579,2277.5716,2279.1579,48367700,412988400.0000,17951,0
000001.SH1,20130104,140500,2279.2034,2280.7718,2278.8283,2280.4530,51122000,415121700.0000,19543,0
000001.SH1,20130104,140600,2280.2471,2281.5507,2280.2413,2281.0136,59325500,464378000.0000,20099,0
000001.SH1,20130104,140700,2281.3349,2282.4878,2280.4838,2282.1996,68163700,534566600.0000,23690,0
000001.SH1,20130104,140800,2281.8399,2283.2125,2281.4731,2282.0075,56201400,445161500.0000,22799,0
000001.SH1,20130104,140900,2281.0336,2282.3193,2281.0254,2281.5491,58410900,473683000.0000,23769,0
000001.SH1,20130104,141000,2282.0965,2282.3514,2280.7429,2281.4461,56291700,450330400.0000,21031,0
000001.SH1,20130104,141100,2280.8662,2281.5710,2280.3602,2280.7303,47556900,383535700.0000,18427,0
000001.SH1,20130104,141200,2281.6405,2281.7887,2280.6762,2281.6779,42149900,345629500.0000,16624,0
000001.SH1,20130104,141300,2281.1912,2281.6677,2280.3590,2281.0881,37603000,303971800.0000,13918,0
000001.SH1,20130104,141400,2281.2187,2281.9503,2280.5294,2281.6486,42021900,340169700.0000,16045,0
000001.SH1,20130104,141500,2280.5288,2281.7624,2280.5288,2280.8571,46233300,360502300.0000,16408,0
000001.SH1,20130104,141600,2281.4976,2282.3686,2280.9876,2282.3686,46487800,381110000.0000,17114,0
000001.SH1,20130104,141700,2282.3088,2283.2536,2282.3088,2283.1504,62741000,468426800.0000,21441,0
000001.SH1,20130104,141800,2283.4912,2284.1670,2282.8609,2284.1670,60459500,497601600.0000,22285,0
000001.SH1,20130104,141900,2284.1552,2285.3193,2283.3573,2285.3193,60074000,514921400.0000,23911,0
000001.SH1,20130104,142000,2285.6443,2285.9857,2284.8960,2285.7583,65450400,510879800.0000,23381,0
000001.SH1,20130104,142100,2286.4621,2286.8264,2285.2483,2285.4214,66301300,525663500.0000,21804,0
000001.SH1,20130104,142200,2286.4284,2286.5678,2284.5867,2284.7791,70322500,571273500.0000,27011,0
000001.SH1,20130104,142300,2284.4064,2285.2863,2284.2760,2284.8539,66351100,483996400.0000,21316,0
000001.SH1,20130104,142400,2285.1535,2285.5190,2284.4215,2284.4215,47593500,393336400.0000,18343,0
000001.SH1,20130104,142500,2285.0188,2285.7027,2283.6973,2283.8423,52583200,416195100.0000,19646,0
000001.SH1,20130104,142600,2284.2082,2284.8556,2283.3092,2284.3370,43015200,349734600.0000,15693,0
000001.SH1,20130104,142700,2284.4075,2285.9116,2284.0854,2285.5586,47627600,402744400.0000,18424,0
000001.SH1,20130104,142800,2286.2379,2286.2379,2285.3144,2285.5958,50088000,402577100.0000,19064,0
000001.SH1,20130104,142900,2285.1550,2285.9719,2282.3398,2282.3398,58335900,479256500.0000,23548,0
000001.SH1,20130104,143000,2283.0166,2283.0166,2281.4039,2281.4039,57881800,470014400.0000,22507,0
000001.SH1,20130104,143100,2282.5803,2282.5803,2280.3197,2280.3197,53441200,447552300.0000,20816,0
000001.SH1,20130104,143200,2280.7033,2281.5386,2278.5228,2278.5228,57270700,444540000.0000,21934,0
000001.SH1,20130104,143300,2278.3794,2278.9563,2277.3585,2277.3585,60127600,468344500.0000,22828,0
000001.SH1,20130104,143400,2277.4019,2277.7187,2275.8689,2275.8689,51034400,388135300.0000,19960,0
000001.SH1,20130104,143500,2276.1385,2277.3449,2276.0382,2276.1809,47797500,391893200.0000,18645,0
